id,order_id,product_id,quantity,unit_price,discount,line_total
8269,3370,93,2,343.92,0,687.84
8270,3371,1171,3,148.85,20,357.24
8271,3372,494,3,366.43,0,1099.29
8272,3373,847,2,535.39,10,963.7
8273,3374,101,4,409.93,0,1639.72
8274,3374,1126,1,98.17,0,98.17
8275,3374,937,2,123.49,0,246.98
8276,3375,1123,1,502.51,0,502.51
8277,3375,329,1,509.96,0,509.96
8278,3375,888,1,258.19,5,245.28
8279,3376,1100,2,122.72,10,220.9
8280,3377,385,1,243.18,0,243.18
8281,3378,711,1,488.2,0,488.2
8282,3378,411,1,599.57,0,599.57
8283,3378,612,2,144.01,0,288.02
8284,3379,892,1,614.58,10,553.12
8285,3380,1112,1,387.4,0,387.4
8286,3380,229,1,388.75,0,388.75
8287,3380,235,1,242.42,0,242.42
8288,3380,51,1,623.32,0,623.32
8289,3380,784,1,711.32,0,711.32
8290,3381,634,4,751.64,0,3006.56
8291,3381,962,2,585.14,0,1170.28
8292,3381,666,1,312.07,0,312.07
8293,3381,857,2,708.12,0,1416.24
8294,3381,1059,3,643.56,0,1930.68
8295,3382,136,1,675.61,0,675.61
8296,3382,1136,1,300.87,5,285.83
8297,3383,671,3,595.63,10,1608.2
8298,3384,438,1,99.68,0,99.68
8299,3384,1160,1,181.04,10,162.94
8300,3384,972,1,136.7,0,136.7
8301,3385,116,4,597.34,0,2389.36
8302,3385,129,1,361.57,10,325.41
8303,3386,482,4,476.92,0,1907.68
8304,3386,380,3,55.66,5,158.63
8305,3387,135,1,405.57,0,405.57
8306,3388,844,2,459.84,15,781.73
8307,3388,984,1,319.58,0,319.58
8308,3388,792,3,127.17,0,381.51
8309,3388,135,1,405.57,5,385.29
8310,3388,675,1,497.49,0,497.49
8311,3389,580,4,262.62,0,1050.48
8312,3389,960,1,435.99,0,435.99
8313,3390,730,2,589.82,0,1179.64
8314,3390,315,4,422.05,0,1688.2
8315,3390,146,1,387.75,0,387.75
8316,3391,491,1,455.57,0,455.57
8317,3391,503,4,42.55,20,136.16
8318,3392,180,4,74.99,0,299.96
8319,3393,730,2,589.82,0,1179.64
8320,3394,1020,1,600.84,0,600.84
8321,3394,95,2,795.38,0,1590.76
8322,3395,727,2,253.42,0,506.84
8323,3395,364,1,566.83,10,510.15
8324,3395,244,2,65.64,0,131.28
8325,3396,863,1,508.79,0,508.79
8326,3396,1163,2,486.82,0,973.64
8327,3397,230,2,170.62,0,341.24
8328,3397,361,1,297.61,0,297.61
8329,3397,774,3,68.38,10,184.63
8330,3398,472,1,607.78,0,607.78
8331,3398,554,3,552.72,0,1658.16
8332,3399,793,2,294.81,5,560.14
8333,3399,1083,1,827.74,0,827.74
8334,3399,1178,2,572.62,0,1145.24
8335,3399,69,4,426.04,0,1704.16
8336,3399,479,3,381.49,20,915.58
8337,3400,998,2,355.68,20,569.09
8338,3401,73,4,250.89,0,1003.56
8339,3401,1075,2,467.31,0,934.62
8340,3401,44,2,514.39,15,874.46
8341,3401,750,1,535.61,0,535.61
8342,3402,1017,1,583.28,20,466.62
8343,3402,1007,4,201.75,0,807
8344,3402,167,3,158.37,0,475.11
8345,3402,366,3,366.71,0,1100.13
8346,3403,829,2,669.5,0,1339
8347,3403,346,3,342.95,15,874.52
8348,3403,874,3,232.78,5,663.42
8349,3403,547,3,138.25,0,414.75
8350,3404,1090,1,345.86,0,345.86
8351,3405,475,1,531.03,15,451.38
8352,3405,538,1,308.96,0,308.96
8353,3405,939,1,119.41,0,119.41
8354,3406,577,1,113.23,0,113.23
8355,3406,142,1,287.62,0,287.62
8356,3406,117,2,485.34,0,970.68
8357,3406,959,1,351.7,0,351.7
8358,3406,733,1,84.27,0,84.27
8359,3407,69,3,426.04,0,1278.12
8360,3407,1028,2,538.05,0,1076.1
8361,3407,351,4,9.75,0,39
8362,3408,40,3,148.85,0,446.55
8363,3409,601,4,317.83,0,1271.32
8364,3410,581,3,797.07,0,2391.21
8365,3410,480,2,485.01,10,873.02
8366,3411,635,3,618.47,10,1669.87
8367,3411,445,1,127.48,0,127.48
8368,3411,786,1,646.52,0,646.52
8369,3411,412,3,284.92,0,854.76
8370,3411,1107,1,614.68,10,553.21
8371,3412,388,3,191.54,0,574.62
8372,3412,662,1,299.33,0,299.33
8373,3413,178,2,459.83,0,919.66
8374,3414,382,1,862.86,5,819.72
8375,3414,852,1,545.03,0,545.03
8376,3415,360,1,51.07,0,51.07
8377,3415,1043,1,428.18,0,428.18
8378,3415,1076,1,383.64,0,383.64
8379,3415,5,1,270.2,0,270.2
8380,3416,966,2,87.5,15,148.75
8381,3417,606,1,143.08,0,143.08
8382,3418,674,1,467.71,0,467.71
8383,3418,605,1,519.61,0,519.61
8384,3419,687,2,511.3,20,818.08
8385,3419,237,4,422.23,0,1688.92
8386,3419,1189,1,617.43,0,617.43
8387,3420,432,3,459.65,20,1103.16
8388,3420,1036,1,24.98,0,24.98
8389,3420,1046,4,556.03,0,2224.12
8390,3421,322,4,594,0,2376
8391,3422,1184,2,508.59,20,813.74
8392,3423,669,1,203.91,0,203.91
8393,3424,658,1,366.7,0,366.7
8394,3424,1123,1,502.51,0,502.51
8395,3424,1039,1,803.44,0,803.44
8396,3424,453,3,162.55,0,487.65
8397,3424,481,3,226.3,0,678.9
8398,3425,1007,3,201.75,5,574.99
8399,3426,759,4,176.04,0,704.16
8400,3426,129,1,361.57,15,307.33
8401,3426,192,1,272.83,0,272.83
8402,3427,709,1,638.67,20,510.94
8403,3428,1007,1,201.75,0,201.75
8404,3428,794,2,82.79,0,165.58
8405,3428,803,2,741.76,15,1260.99
8406,3428,1064,1,329.61,0,329.61
8407,3429,546,4,178.87,0,715.48
8408,3429,704,1,386.61,5,367.28
8409,3429,312,4,72.61,0,290.44
8410,3429,30,4,402.65,5,1530.07
8411,3430,272,2,108.88,15,185.1
8412,3431,989,1,575.86,0,575.86
8413,3431,913,2,115.53,0,231.06
8414,3431,996,3,295.45,10,797.71
8415,3431,188,1,371.87,0,371.87
8416,3431,140,1,691.03,0,691.03
8417,3432,789,2,451.09,0,902.18
8418,3432,850,1,625.29,0,625.29
8419,3432,323,1,747.18,0,747.18
8420,3433,812,3,458.55,10,1238.09
8421,3433,109,1,402.41,0,402.41
8422,3433,996,1,295.45,15,251.13
8423,3433,1087,4,114.07,10,410.65
8424,3434,375,4,67.57,0,270.28
8425,3434,539,2,285.33,0,570.66
8426,3435,175,3,562.24,20,1349.38
8427,3435,368,2,514.64,0,1029.28
8428,3436,599,1,243.35,0,243.35
8429,3436,944,1,565.91,20,452.73
8430,3436,513,2,456.6,0,913.2
8431,3437,1196,3,320.65,0,961.95
8432,3438,121,1,351.39,5,333.82
8433,3438,1096,4,98.51,0,394.04
8434,3438,711,4,488.2,0,1952.8
8435,3439,1051,3,201.24,5,573.53
8436,3440,190,2,11.74,0,23.48
8437,3440,1182,1,54.35,5,51.63
8438,3441,1180,3,191.28,0,573.84
8439,3441,962,1,585.14,0,585.14
8440,3441,683,2,574.46,0,1148.92
8441,3441,171,4,57.56,0,230.24
8442,3441,635,1,618.47,0,618.47
8443,3442,774,2,68.38,0,136.76
8444,3442,278,2,716.44,0,1432.88
8445,3442,124,1,155.07,20,124.06
8446,3443,314,1,597.1,0,597.1
8447,3444,1035,4,386.35,0,1545.4
8448,3445,1013,1,83.73,0,83.73
8449,3445,523,1,135.67,0,135.67
8450,3445,51,1,623.32,0,623.32
8451,3445,566,1,40.61,0,40.61
8452,3446,893,1,333.15,20,266.52
8453,3446,711,1,488.2,5,463.79
8454,3447,602,1,144.77,0,144.77
8455,3448,124,4,155.07,20,496.22
8456,3448,1111,4,735.95,0,2943.8
8457,3448,971,1,127.75,0,127.75
8458,3448,193,3,227.72,20,546.53
8459,3449,497,1,524.38,15,445.72
8460,3450,1123,3,502.51,5,1432.15
8461,3450,451,1,361.37,0,361.37
8462,3450,1125,2,523.47,0,1046.94
8463,3450,242,4,200.72,0,802.88
8464,3450,867,1,780.23,0,780.23
8465,3451,312,2,72.61,0,145.22
8466,3452,541,1,253.31,0,253.31
8467,3453,1102,1,477.88,0,477.88
8468,3453,1163,1,486.82,0,486.82
8469,3454,508,1,492.98,0,492.98
8470,3455,1036,3,24.98,15,63.7
8471,3455,979,4,431.76,5,1640.69
8472,3456,4,4,783.15,0,3132.6
8473,3457,265,3,28.92,0,86.76
8474,3458,756,3,80.55,0,241.65
8475,3459,108,1,437.15,0,437.15
8476,3460,501,1,577.73,5,548.84
8477,3460,143,4,100.42,10,361.51
8478,3460,912,3,280.01,0,840.03
8479,3460,1117,2,345.74,10,622.33
8480,3461,721,1,59.96,0,59.96
8481,3461,130,1,86.61,0,86.61
8482,3461,685,1,603.07,0,603.07
8483,3462,1035,1,386.35,0,386.35
8484,3463,1006,1,317.24,0,317.24
8485,3464,520,1,329.19,0,329.19
8486,3465,958,1,83.15,20,66.52
8487,3465,727,1,253.42,0,253.42
8488,3466,284,1,432.71,0,432.71
8489,3467,518,4,60.83,0,243.32
8490,3468,646,1,747,0,747
8491,3468,878,2,218.58,0,437.16
8492,3468,482,2,476.92,0,953.84
8493,3468,772,1,25.04,0,25.04
8494,3468,582,1,240.68,0,240.68
8495,3469,734,1,332.91,0,332.91
8496,3470,862,1,869.38,0,869.38
8497,3470,682,2,287.37,10,517.27
8498,3471,596,3,281.5,0,844.5
8499,3471,278,1,716.44,0,716.44
8500,3471,800,1,471.36,10,424.22
8501,3471,1077,4,659.98,0,2639.92
8502,3471,1148,1,158.84,0,158.84
8503,3472,1186,2,144.8,0,289.6
8504,3473,1019,1,75.9,0,75.9
8505,3473,315,3,422.05,0,1266.15
8506,3473,870,1,534.85,0,534.85
8507,3473,980,1,14.16,15,12.04
8508,3473,882,3,228.83,0,686.49
8509,3474,807,2,36.67,0,73.34
8510,3474,465,4,499.29,0,1997.16
8511,3474,553,3,409.08,0,1227.24
8512,3474,151,1,328.91,0,328.91
8513,3475,799,1,290.71,15,247.1
8514,3475,985,2,237.4,0,474.8
8515,3476,28,1,404.67,0,404.67
8516,3476,188,4,371.87,0,1487.48
8517,3476,74,1,425.98,0,425.98
8518,3476,283,1,279.92,0,279.92
8519,3476,70,1,808.76,0,808.76
8520,3477,1108,1,136.13,0,136.13
8521,3477,112,1,393.51,0,393.51
8522,3477,576,3,163.28,0,489.84
8523,3477,1054,1,55.29,5,52.53
8524,3478,49,1,54.43,0,54.43
8525,3478,228,1,591.29,0,591.29
8526,3478,540,1,217.71,0,217.71
8527,3479,1130,2,784.54,0,1569.08
8528,3479,901,2,594.3,0,1188.6
8529,3480,779,1,665.14,0,665.14
8530,3480,318,2,148.94,5,282.99
8531,3481,330,4,513.03,0,2052.12
8532,3482,401,4,355.89,20,1138.85
8533,3482,1098,1,582.15,10,523.93
8534,3482,725,1,190.89,0,190.89
8535,3482,537,1,472,0,472
8536,3483,763,1,582.29,0,582.29
8537,3484,418,1,564.92,0,564.92
8538,3484,650,2,244.45,0,488.9
8539,3484,768,1,505.27,0,505.27
8540,3484,307,1,158.01,0,158.01
8541,3484,106,1,343.79,20,275.03
8542,3485,182,1,54.81,0,54.81
8543,3486,184,3,244,0,732
8544,3487,808,2,141.09,0,282.18
8545,3488,1024,1,763.57,0,763.57
8546,3488,592,2,609.32,0,1218.64
8547,3488,1171,1,148.85,0,148.85
8548,3489,829,4,669.5,15,2276.3
8549,3489,188,4,371.87,15,1264.36
8550,3489,1019,2,75.9,0,151.8
8551,3490,1106,2,582.25,0,1164.5
8552,3490,634,1,751.64,0,751.64
8553,3490,616,3,354.25,10,956.48
8554,3490,606,4,143.08,0,572.32
8555,3491,618,1,591.71,0,591.71
8556,3491,872,2,191.28,15,325.18
8557,3491,1029,1,44.15,20,35.32
8558,3491,903,2,294.98,15,501.47
8559,3492,306,4,258.99,0,1035.96
8560,3493,379,1,537.24,0,537.24
8561,3493,378,1,373.28,0,373.28
8562,3493,713,2,340.97,0,681.94
8563,3493,1000,4,232.78,20,744.9
8564,3494,582,3,240.68,5,685.94
8565,3494,873,3,542.28,0,1626.84
8566,3495,195,4,389.39,0,1557.56
8567,3495,589,1,532.95,0,532.95
8568,3495,1041,1,25.38,5,24.11
8569,3496,337,2,757.62,5,1439.48
8570,3496,975,4,312.94,0,1251.76
8571,3497,529,1,387.57,0,387.57
8572,3498,684,1,576.12,0,576.12
8573,3499,1002,1,694.19,0,694.19
8574,3500,822,4,323.93,10,1166.15
8575,3501,355,2,478.13,5,908.45
8576,3502,1055,3,274.41,0,823.23
8577,3503,681,1,428.3,0,428.3
8578,3503,368,2,514.64,0,1029.28
8579,3503,273,1,818.59,5,777.66
8580,3503,140,1,691.03,0,691.03
8581,3504,312,1,72.61,0,72.61
8582,3504,83,1,403.76,0,403.76
8583,3505,669,1,203.91,0,203.91
8584,3505,1095,3,10.21,0,30.63
8585,3505,487,4,233.18,10,839.45
8586,3505,25,3,743.36,20,1784.06
8587,3506,1019,1,75.9,0,75.9
8588,3506,96,3,508.41,0,1525.23
8589,3507,697,3,83.47,0,250.41
8590,3507,857,1,708.12,0,708.12
8591,3507,1085,1,461.17,10,415.05
8592,3507,492,1,880.03,20,704.02
8593,3508,614,1,45.89,0,45.89
8594,3508,297,2,208.08,20,332.93
8595,3508,663,1,147.1,0,147.1
8596,3508,255,1,244.54,15,207.86
8597,3508,174,2,561.04,0,1122.08
8598,3509,868,2,9.57,0,19.14
8599,3509,831,3,435.19,0,1305.57
8600,3509,533,1,79.47,0,79.47
8601,3510,501,4,577.73,0,2310.92
8602,3510,682,2,287.37,0,574.74
8603,3510,634,4,751.64,0,3006.56
8604,3511,757,1,267.15,0,267.15
8605,3511,377,4,31.35,0,125.4
8606,3511,674,1,467.71,0,467.71
8607,3511,405,1,290.33,0,290.33
8608,3512,268,2,539.31,20,862.9
8609,3513,217,3,747.56,0,2242.68
8610,3513,871,3,590.82,0,1772.46
8611,3513,303,1,552.7,0,552.7
8612,3514,622,1,409.59,0,409.59
8613,3514,902,2,593.63,15,1009.17
8614,3514,616,3,354.25,0,1062.75
8615,3514,1141,2,388.02,0,776.04
8616,3514,1022,2,201.69,0,403.38
8617,3515,783,1,98.44,0,98.44
8618,3515,96,1,508.41,0,508.41
8619,3515,521,3,664.49,15,1694.45
8620,3515,618,1,591.71,0,591.71
8621,3516,100,1,249.39,5,236.92
8622,3516,1130,2,784.54,15,1333.72
8623,3516,1037,2,169.46,0,338.92
8624,3516,1166,1,408.81,0,408.81
8625,3516,8,1,569.66,0,569.66
8626,3517,22,3,517.48,0,1552.44
8627,3517,1170,1,439.24,0,439.24
8628,3518,29,1,292.37,0,292.37
8629,3518,676,1,394.12,0,394.12
8630,3518,1020,3,600.84,0,1802.52
8631,3519,1155,3,564.36,0,1693.08
8632,3519,1134,4,694.92,10,2501.71
8633,3519,659,1,578.08,0,578.08
8634,3519,235,1,242.42,10,218.18
8635,3519,677,2,466.1,0,932.2
8636,3520,1184,1,508.59,0,508.59
8637,3521,923,3,428.16,5,1220.26
8638,3521,598,1,41.92,20,33.54
8639,3521,356,1,548.55,0,548.55
8640,3521,595,2,726.22,15,1234.57
8641,3522,1106,2,582.25,0,1164.5
8642,3522,799,2,290.71,0,581.42
8643,3522,1179,2,698.14,0,1396.28
8644,3522,198,2,269.14,0,538.28
8645,3522,845,3,715.97,0,2147.91
8646,3523,931,1,354.76,0,354.76
8647,3523,152,3,258.07,0,774.21
8648,3523,950,3,299.25,10,807.98
8649,3523,980,1,14.16,0,14.16
8650,3523,884,2,690.23,0,1380.46
8651,3524,203,1,37.43,0,37.43
8652,3524,591,3,301.62,0,904.86
8653,3524,3,4,135.97,0,543.88
8654,3524,763,3,582.29,20,1397.5
8655,3525,1039,1,803.44,0,803.44
8656,3526,435,1,32.64,15,27.74
8657,3527,49,4,54.43,0,217.72
8658,3527,877,1,743.14,0,743.14
8659,3527,991,2,394.71,0,789.42
8660,3527,1061,1,623.14,0,623.14
8661,3527,1071,4,482.31,5,1832.78
8662,3528,1157,2,135.25,0,270.5
8663,3528,516,2,591.52,0,1183.04
8664,3528,622,1,409.59,5,389.11
8665,3529,554,1,552.72,0,552.72
8666,3529,1151,1,212.37,0,212.37
8667,3529,1027,1,558.01,0,558.01
8668,3529,695,1,561.3,5,533.23
8669,3530,931,2,354.76,0,709.52
8670,3530,585,4,535.18,0,2140.72
8671,3530,472,3,607.78,0,1823.34
8672,3530,56,1,526.27,0,526.27
8673,3531,62,1,92.56,0,92.56
8674,3532,643,1,705.94,15,600.05
8675,3533,356,1,548.55,0,548.55
8676,3533,58,1,357.14,0,357.14
8677,3533,195,1,389.39,0,389.39
8678,3534,825,1,458.4,0,458.4
8679,3535,97,1,737.75,0,737.75
8680,3535,5,1,270.2,0,270.2
8681,3536,459,2,558.57,0,1117.14
8682,3536,838,2,460.87,10,829.57
8683,3537,446,4,157.66,0,630.64
8684,3538,365,1,341.5,0,341.5
8685,3539,998,1,355.68,0,355.68
8686,3539,428,2,260.83,0,521.66
8687,3540,952,2,531.85,10,957.33
8688,3540,1047,1,385.44,0,385.44
8689,3541,190,2,11.74,0,23.48
8690,3541,595,1,726.22,0,726.22
8691,3541,505,1,426.24,0,426.24
8692,3541,1174,1,472.51,0,472.51
8693,3541,680,1,500.97,0,500.97
8694,3542,58,2,357.14,0,714.28
8695,3543,840,4,43.78,0,175.12
8696,3543,178,1,459.83,0,459.83
8697,3543,334,1,556.14,0,556.14
8698,3543,18,2,70.54,0,141.08
8699,3544,691,1,152.03,0,152.03
8700,3544,446,3,157.66,5,449.33
8701,3544,448,2,499.71,0,999.42
8702,3544,333,4,428.04,0,1712.16
8703,3545,418,1,564.92,0,564.92
8704,3545,748,1,449.07,0,449.07
8705,3545,807,1,36.67,0,36.67
8706,3545,649,3,89.91,15,229.27
8707,3546,64,1,243.88,20,195.1
8708,3547,359,1,438.05,0,438.05
8709,3548,444,2,554.47,0,1108.94
8710,3549,222,1,272.14,10,244.93
8711,3549,419,3,503.64,10,1359.83
8712,3549,408,2,458.87,0,917.74
8713,3549,250,2,590.15,0,1180.3
8714,3550,30,1,402.65,0,402.65
8715,3551,956,4,566.71,0,2266.84
8716,3551,455,1,332.25,0,332.25
8717,3551,213,3,295.99,0,887.97
8718,3552,455,2,332.25,0,664.5
8719,3553,576,1,163.28,0,163.28
8720,3553,994,1,88.45,15,75.18
8721,3554,423,2,376.69,0,753.38
8722,3555,179,3,157.35,0,472.05
8723,3555,1092,1,590.45,0,590.45
8724,3555,43,1,11.47,0,11.47
8725,3556,4,4,783.15,0,3132.6
8726,3557,588,1,69.47,0,69.47
8727,3557,469,1,467.5,0,467.5
8728,3557,317,4,495.91,0,1983.64
8729,3557,224,4,23.22,10,83.59
8730,3557,817,4,378.91,0,1515.64
8731,3558,627,1,509.96,0,509.96
8732,3558,657,2,796.1,0,1592.2
8733,3558,1101,1,670.14,0,670.14
8734,3559,998,3,355.68,0,1067.04
8735,3559,75,3,562.04,0,1686.12
8736,3560,277,4,133.61,0,534.44
8737,3561,85,4,41.09,0,164.36
8738,3562,73,3,250.89,0,752.67
8739,3563,427,3,664.51,0,1993.53
8740,3563,811,2,229.45,0,458.9
8741,3563,743,1,390.83,0,390.83
8742,3563,502,1,57.77,20,46.22
8743,3563,477,1,71.5,0,71.5
8744,3564,754,2,530.57,15,901.97
8745,3564,1048,1,618.5,0,618.5
8746,3564,826,3,472.44,0,1417.32
8747,3564,891,3,481.3,15,1227.32
8748,3564,1185,1,119.93,0,119.93
8749,3565,391,1,173.04,15,147.08
8750,3565,403,1,366.98,0,366.98
8751,3566,525,1,749.91,0,749.91
8752,3566,596,1,281.5,0,281.5
8753,3566,812,1,458.55,0,458.55
8754,3566,1093,1,170.41,0,170.41
8755,3567,709,4,638.67,0,2554.68
8756,3568,1123,1,502.51,10,452.26
8757,3569,952,1,531.85,0,531.85
8758,3570,186,3,688.3,0,2064.9
8759,3571,268,1,539.31,0,539.31
8760,3571,1068,4,529.66,0,2118.64
8761,3571,474,3,500.91,0,1502.73
8762,3571,516,1,591.52,0,591.52
8763,3572,642,2,101.55,0,203.1
8764,3572,16,1,578.06,0,578.06
8765,3573,233,3,400.66,0,1201.98
8766,3573,338,1,247.96,0,247.96
8767,3573,958,1,83.15,20,66.52
8768,3573,875,3,34.82,0,104.46
8769,3573,570,3,264.33,0,792.99
8770,3574,762,1,530.42,0,530.42
8771,3574,1184,1,508.59,0,508.59
8772,3574,573,3,441.5,0,1324.5
8773,3574,777,1,14.35,0,14.35
8774,3575,544,4,425.56,0,1702.24
8775,3575,104,4,615.59,0,2462.36
8776,3575,659,4,578.08,0,2312.32
8777,3575,310,2,125.3,0,250.6
8778,3575,860,3,674.01,5,1920.93
8779,3576,1074,1,245.23,0,245.23
8780,3576,1001,1,635.23,0,635.23
8781,3577,884,1,690.23,0,690.23
8782,3577,271,1,305.1,0,305.1
8783,3578,785,1,316.05,0,316.05
8784,3579,223,1,391.21,0,391.21
8785,3579,471,1,15.83,0,15.83
8786,3579,1179,1,698.14,0,698.14
8787,3580,148,2,290.73,0,581.46
8788,3580,688,2,226.86,0,453.72
8789,3580,351,4,9.75,0,39
8790,3580,180,3,74.99,0,224.97
8791,3580,911,2,414.43,0,828.86
8792,3581,231,1,748.37,0,748.37
8793,3581,858,1,663.07,0,663.07
8794,3581,1008,2,567.44,0,1134.88
8795,3582,742,1,129.51,0,129.51
8796,3583,1049,2,322.98,0,645.96
8797,3584,358,2,189.77,5,360.56
8798,3585,845,4,715.97,0,2863.88
8799,3585,418,3,564.92,0,1694.76
8800,3585,381,1,561.48,0,561.48
8801,3585,96,4,508.41,0,2033.64
8802,3586,1006,1,317.24,0,317.24
8803,3587,864,1,210,0,210
8804,3587,154,1,780.16,20,624.13
8805,3588,962,1,585.14,0,585.14
8806,3588,151,1,328.91,0,328.91
8807,3589,1138,1,597.45,0,597.45
8808,3590,206,1,236.68,0,236.68
8809,3590,1087,1,114.07,0,114.07
8810,3591,668,1,76.16,0,76.16
8811,3592,683,1,574.46,0,574.46
8812,3592,562,1,638.09,15,542.38
8813,3593,117,1,485.34,0,485.34
8814,3593,42,2,117.25,0,234.5
8815,3593,382,2,862.86,0,1725.72
8816,3593,424,1,690.95,15,587.31
8817,3593,5,2,270.2,0,540.4
8818,3594,975,1,312.94,5,297.29
8819,3595,459,1,558.57,20,446.86
8820,3595,143,1,100.42,0,100.42
8821,3595,190,1,11.74,0,11.74
8822,3595,672,4,471.2,0,1884.8
8823,3596,839,1,37.36,15,31.76
8824,3596,364,2,566.83,0,1133.66
8825,3597,653,1,515.99,0,515.99
8826,3598,890,1,325.28,10,292.75
8827,3599,711,1,488.2,0,488.2
8828,3600,435,4,32.64,0,130.56
8829,3600,1114,3,338.36,0,1015.08
8830,3601,678,3,173.67,0,521.01
8831,3602,360,1,51.07,0,51.07
8832,3602,954,1,282.85,20,226.28
8833,3602,212,1,613.61,15,521.57
8834,3602,1167,1,210.9,0,210.9
8835,3602,869,1,443.56,0,443.56
8836,3603,649,2,89.91,0,179.82
8837,3603,32,1,269.33,0,269.33
8838,3603,310,2,125.3,0,250.6
8839,3604,134,1,317.5,0,317.5
8840,3604,676,3,394.12,15,1005.01
8841,3604,1068,4,529.66,0,2118.64
8842,3605,779,1,665.14,0,665.14
8843,3605,564,2,35.78,0,71.56
8844,3605,1105,1,528.58,0,528.58
8845,3605,363,3,251.22,0,753.66
8846,3605,993,1,232.25,15,197.41
8847,3606,1072,1,771.11,20,616.89
8848,3607,528,1,344.64,0,344.64
8849,3608,485,2,604.24,0,1208.48
8850,3608,930,2,243.15,0,486.3
8851,3609,253,1,635.3,0,635.3
8852,3610,256,2,642.54,0,1285.08
8853,3611,301,1,434.99,10,391.49
8854,3612,1132,3,380,0,1140
8855,3612,1012,1,356.05,0,356.05
8856,3612,628,2,162.2,20,259.52
8857,3612,1044,1,364.34,0,364.34
8858,3612,599,1,243.35,0,243.35
8859,3613,108,1,437.15,10,393.44
8860,3613,368,1,514.64,0,514.64
8861,3614,1096,4,98.51,10,354.64
8862,3614,623,1,262.15,0,262.15
8863,3615,188,3,371.87,0,1115.61
8864,3615,265,2,28.92,0,57.84
8865,3615,744,1,595.19,0,595.19
8866,3616,16,2,578.06,0,1156.12
8867,3616,249,1,80.69,0,80.69
8868,3616,408,1,458.87,0,458.87
8869,3617,1012,1,356.05,0,356.05
8870,3617,908,1,95.52,5,90.74
8871,3617,947,4,131.75,0,527
8872,3617,897,2,473.57,0,947.14
8873,3617,441,3,383.68,0,1151.04
8874,3618,619,4,47.49,0,189.96
8875,3619,611,1,577.05,20,461.64
8876,3620,1085,1,461.17,0,461.17
8877,3620,535,1,101,0,101
8878,3620,867,1,780.23,0,780.23
8879,3620,696,1,345.86,10,311.27
8880,3620,968,2,472.54,0,945.08
8881,3621,908,1,95.52,0,95.52
8882,3621,258,1,205.06,0,205.06
8883,3622,943,3,457.02,0,1371.06
8884,3622,1067,1,204.82,0,204.82
8885,3622,846,1,178.4,0,178.4
8886,3622,788,3,284.08,0,852.24
8887,3623,1021,1,554.87,5,527.13
8888,3623,97,1,737.75,0,737.75
8889,3623,865,3,558.03,0,1674.09
8890,3623,197,4,497.8,20,1592.96
8891,3623,144,4,68.16,0,272.64
8892,3624,684,3,576.12,10,1555.52
8893,3624,587,2,445.54,0,891.08
8894,3624,340,1,156.09,0,156.09
8895,3624,488,4,437.58,0,1750.32
8896,3624,903,1,294.98,0,294.98
8897,3625,628,1,162.2,5,154.09
8898,3625,467,1,279.55,0,279.55
8899,3625,317,2,495.91,0,991.82
8900,3625,566,1,40.61,10,36.55
8901,3626,503,3,42.55,0,127.65
8902,3626,422,2,112.29,20,179.66
8903,3627,575,3,308,0,924
8904,3627,391,1,173.04,0,173.04
8905,3627,197,2,497.8,10,896.04
8906,3627,1015,3,388.26,0,1164.78
8907,3628,921,1,431.18,0,431.18
8908,3628,595,1,726.22,0,726.22
8909,3628,925,1,122.01,0,122.01
8910,3628,715,2,740.03,0,1480.06
8911,3629,957,4,487.16,0,1948.64
8912,3629,975,2,312.94,0,625.88
8913,3629,899,1,402.94,0,402.94
8914,3629,23,1,437.59,0,437.59
8915,3629,1100,1,122.72,15,104.31
8916,3630,444,1,554.47,15,471.3
8917,3630,337,2,757.62,0,1515.24
8918,3630,1029,1,44.15,0,44.15
8919,3631,375,1,67.57,0,67.57
8920,3631,976,4,530.23,10,1908.83
8921,3632,443,2,194.79,5,370.1
8922,3633,241,4,472.42,0,1889.68
8923,3633,864,1,210,0,210
8924,3633,88,3,34.58,0,103.74
8925,3634,227,1,765.9,0,765.9
8926,3634,294,1,818.5,0,818.5
8927,3635,754,1,530.57,5,504.04
8928,3635,392,2,414.03,0,828.06
8929,3635,647,4,302.73,20,968.74
8930,3635,1006,2,317.24,0,634.48
8931,3635,161,1,411.63,0,411.63
8932,3636,224,1,23.22,15,19.74
8933,3637,1141,3,388.02,0,1164.06
8934,3637,29,2,292.37,0,584.74
8935,3637,210,4,559.73,0,2238.92
8936,3638,594,4,101.01,0,404.04
8937,3638,633,1,321.03,0,321.03
8938,3638,388,3,191.54,0,574.62
8939,3638,557,1,544.71,0,544.71
8940,3639,9,1,527.96,0,527.96
8941,3639,965,1,600.17,0,600.17
8942,3640,497,3,524.38,0,1573.14
8943,3640,208,1,30.93,0,30.93
8944,3641,1129,1,533.95,0,533.95
8945,3641,336,3,468.62,0,1405.86
8946,3642,896,1,257.86,0,257.86
8947,3642,361,1,297.61,20,238.09
8948,3642,670,1,553.68,0,553.68
8949,3642,552,2,476.29,20,762.06
8950,3642,164,1,428.47,0,428.47
8951,3643,280,1,352.94,0,352.94
8952,3643,244,4,65.64,0,262.56
8953,3644,352,3,203.67,0,611.01
8954,3644,691,1,152.03,0,152.03
8955,3644,824,3,342.21,10,923.97
